
time_s,engine_rpm,tank_oil_volume_L
1.0130000000000001,1055.2500000000005,8.0
1.014,1059.5,8.0
1.0150000000000001,1063.7500000000005,8.0
1.016,1068.0,8.0
1.0170000000000001,1072.2500000000005,8.0
1.018,1076.5,8.0
1.0190000000000001,1080.7500000000005,8.0
1.02,1085.0,8.0
1.0210000000000001,1089.2500000000005,8.0
1.022,1093.5,8.0
1.0230000000000001,1097.7500000000005,8.0
1.024,1102.0,8.0
1.025,1106.2499999999995,8.0
1.026,1110.5,8.0
1.027,1114.7499999999995,8.0
1.028,1119.0,8.0
1.029,1123.2499999999995,8.0
1.03,1127.5,8.0
1.031,1131.7499999999995,8.0
1.032,1136.0,8.0
1.033,1140.2499999999995,8.0
1.034,1144.5000000000002,8.0
1.035,1148.7499999999995,8.0
1.036,1153.0000000000002,8.0
1.037,1157.2499999999995,8.0
1.038,1161.5000000000002,8.0
1.039,1165.7499999999998,8.0
1.04,1170.0000000000002,8.0
1.041,1174.2499999999998,8.0
1.042,1178.5000000000002,8.0
1.043,1182.7499999999998,8.0
1.044,1187.0000000000002,8.0
1.045,1191.2499999999998,8.0
1.046,1195.5000000000002,8.0
1.047,1199.7499999999998,8.0
1.048,1204.0000000000002,8.0
1.049,1208.2499999999998,8.0
1.05,1212.5000000000002,8.0
1.051,1216.7499999999998,8.0
1.052,1221.0000000000002,8.0
1.053,1225.2499999999998,8.0
1.054,1229.5000000000002,8.0
1.055,1233.7499999999998,8.0
1.056,1238.0000000000002,8.0
1.057,1242.2499999999998,8.0
1.058,1246.5000000000002,8.0
1.059,1250.7499999999998,8.0
1.06,1255.0000000000002,8.0
1.061,1259.2499999999998,8.0
1.062,1263.5000000000002,8.0
1.063,1267.7499999999998,8.0
1.064,1272.0000000000002,8.0
1.065,1276.2499999999998,8.0
1.066,1280.5000000000002,8.0
1.067,1284.7499999999998,8.0
1.068,1289.0000000000002,8.0
1.069,1293.2499999999998,8.0
1.07,1297.5000000000002,8.0
1.071,1301.7499999999998,8.0
1.072,1306.0000000000002,8.0
1.073,1310.2499999999998,8.0
1.074,1314.5000000000002,8.0
1.075,1318.7499999999998,8.0
1.076,1323.0000000000002,8.0
1.077,1327.2499999999998,8.0
1.078,1331.5000000000002,8.0
1.079,1335.7499999999998,8.0
1.08,1340.0000000000002,8.0
1.081,1344.2499999999998,8.0
1.082,1348.5000000000002,8.0
1.083,1352.7499999999998,8.0
1.084,1357.0000000000005,8.0
1.085,1361.2499999999998,8.0
1.086,1365.5000000000005,8.0
1.087,1369.7499999999998,8.0
1.088,1374.0000000000005,8.0
1.089,1378.25,8.0
1.09,1382.5000000000005,8.0
1.091,1386.75,8.0
1.092,1391.0000000000005,8.0
1.093,1395.25,8.0
1.094,1399.5000000000005,8.0
1.095,1403.75,8.0
1.096,1408.0000000000005,8.0
1.097,1412.25,8.0
1.098,1416.5000000000005,8.0
1.099,1420.75,8.0
1.1,1425.0000000000005,8.0
1.101,1429.25,8.0
1.102,1433.5000000000005,8.0
1.103,1437.75,8.0
1.104,1442.0000000000005,8.0
1.105,1446.25,8.0
1.106,1450.5000000000005,8.0
1.107,1454.75,8.0
1.108,1459.0000000000005,8.0
1.109,1463.25,8.0
1.11,1467.5000000000005,8.0
1.111,1471.75,8.0
1.112,1476.0000000000005,8.0
1.113,1480.25,8.0
1.114,1484.5000000000005,8.0
1.115,1488.75,8.0
1.116,1493.0000000000005,8.0
1.117,1497.25,8.0
1.118,1501.5000000000005,8.0
1.119,1505.75,8.0
1.12,1510.0000000000005,8.0
1.121,1514.25,8.0
1.122,1518.5000000000005,8.0
1.123,1522.75,8.0
1.124,1527.0000000000005,8.0
1.125,1531.25,8.0
1.1260000000000001,1535.5000000000005,8.0
1.127,1539.75,8.0
1.1280000000000001,1544.0000000000005,8.0
1.129,1548.25,8.0
1.1300000000000001,1552.5000000000005,8.0
1.131,1556.75,8.0
1.1320000000000001,1561.0000000000005,8.0
1.133,1565.25,8.0
1.1340000000000001,1569.5000000000005,8.0
1.135,1573.75,8.0
1.1360000000000001,1578.0000000000005,8.0
1.137,1582.25,8.0
1.1380000000000001,1586.5000000000005,8.0
1.139,1590.75,8.0
1.1400000000000001,1595.0000000000005,8.0
1.141,1599.25,8.0
1.1420000000000001,1603.5000000000005,8.0
1.143,1607.75,8.0
1.1440000000000001,1612.0000000000005,8.0
1.145,1616.25,8.0
1.1460000000000001,1620.5000000000005,8.0
1.147,1624.75,8.0
1.1480000000000001,1629.0000000000005,8.0
1.149,1633.25,8.0
1.1500000000000001,1637.5000000000005,8.0
1.151,1641.75,8.0
1.1520000000000001,1646.0000000000005,8.0
1.153,1650.25,8.0
1.154,1654.4999999999995,8.0
1.155,1658.75,8.0
1.156,1662.9999999999995,8.0
1.157,1667.25,8.0
1.158,1671.4999999999995,8.0
1.159,1675.75,8.0
1.16,1679.9999999999995,8.0
1.161,1684.25,8.0
1.162,1688.4999999999995,8.0
1.163,1692.75,8.0
1.164,1696.9999999999995,8.0
1.165,1701.25,8.0
1.166,1705.4999999999995,8.0
1.167,1709.75,8.0
1.168,1713.9999999999995,8.0
1.169,1718.25,8.0
1.17,1722.4999999999995,8.0
1.171,1726.7500000000002,8.0
1.172,1730.9999999999995,8.0
1.173,1735.2500000000002,8.0
1.174,1739.4999999999995,8.0
1.175,1743.7500000000002,8.0
1.176,1747.9999999999998,8.0
1.177,1752.2500000000002,8.0
1.178,1756.4999999999998,8.0
1.179,1760.7500000000002,8.0
1.18,1764.9999999999998,8.0
1.181,1769.2500000000002,8.0
1.182,1773.4999999999998,8.0
1.183,1777.7500000000002,8.0
1.184,1781.9999999999998,8.0
1.185,1786.2500000000002,8.0
1.186,1790.4999999999998,8.0
1.187,1794.7500000000002,8.0
1.188,1798.9999999999998,8.0
1.189,1803.2500000000002,8.0
1.19,1807.4999999999998,8.0
1.191,1811.7500000000002,8.0
1.192,1815.9999999999998,8.0
1.193,1820.2500000000002,8.0
1.194,1824.4999999999998,8.0
1.195,1828.7500000000002,8.0
1.196,1832.9999999999998,8.0
1.197,1837.2500000000002,8.0
1.198,1841.4999999999998,8.0
1.199,1845.7500000000002,8.0
1.2,1849.9999999999998,8.0
1.201,1854.2500000000005,8.0
1.202,1858.4999999999998,8.0
1.203,1862.7500000000005,8.0
1.204,1866.9999999999998,8.0
1.205,1871.2500000000005,8.0
1.206,1875.5,8.0
1.207,1879.7500000000005,8.0
1.208,1884.0,8.0
1.209,1888.2500000000005,8.0
1.21,1892.5,8.0
1.211,1896.7500000000005,8.0
1.212,1901.0,8.0
1.213,1905.2500000000005,8.0
1.214,1909.5,8.0
1.215,1913.7500000000005,8.0
1.216,1918.0,8.0
1.217,1922.2500000000005,8.0
1.218,1926.5,8.0
1.219,1930.7500000000005,8.0
1.22,1935.0,8.0
1.221,1939.2500000000005,8.0
1.222,1943.5,8.0
1.223,1947.7500000000005,8.0
1.224,1952.0,8.0
1.225,1956.2500000000005,8.0
1.226,1960.5,8.0
1.227,1964.7500000000005,8.0
1.228,1969.0,8.0
1.229,1973.2500000000005,8.0
1.23,1977.5,8.0
1.231,1981.7500000000005,8.0
1.232,1986.0,8.0
1.233,1990.2500000000005,8.0
1.234,1994.5,8.0
1.235,1998.7500000000005,8.0
1.236,2003.0,8.0
1.237,2007.2500000000005,8.0
1.238,2011.5,8.0
1.239,2015.7500000000005,8.0
1.24,2020.0,8.0
1.241,2024.2500000000005,8.0
1.242,2028.5,8.0
1.243,2032.7500000000005,8.0
1.244,2037.0,8.0
1.245,2041.2500000000005,8.0
1.246,2045.5,8.0
1.247,2049.7500000000005,8.0
1.248,2054.0,8.0
1.249,2058.2500000000005,8.0
1.25,2062.5,8.0
1.2510000000000001,2066.7500000000005,8.0
1.252,2071.0,8.0
1.2530000000000001,2075.2500000000005,8.0
1.254,2079.5,8.0
1.2550000000000001,2083.7500000000005,8.0
1.256,2088.0,8.0
1.2570000000000001,2092.2500000000005,8.0
1.258,2096.5,8.0
1.2590000000000001,2100.7500000000005,8.0
1.26,2105.0,8.0
1.2610000000000001,2109.2500000000005,8.0
1.262,2113.5,8.0
1.2630000000000001,2117.7500000000005,8.0
1.264,2122.0,8.0
1.2650000000000001,2126.2500000000005,8.0
1.266,2130.5,8.0
1.2670000000000001,2134.7500000000005,8.0
1.268,2139.0,8.0
1.2690000000000001,2143.2500000000005,8.0
1.27,2147.5,8.0
1.2710000000000001,2151.7500000000005,8.0
1.272,2156.0,8.0
1.2730000000000001,2160.2500000000005,8.0
1.274,2164.5,8.0
1.2750000000000001,2168.7500000000005,8.0
1.276,2173.0,8.0
1.2770000000000001,2177.250000000001,8.0
1.278,2181.5,8.0
1.2790000000000001,2185.750000000001,8.0
1.28,2190.0,8.0
1.281,2194.2499999999995,8.0
1.282,2198.5,8.0
1.283,2202.7499999999995,8.0
1.284,2207.0,8.0
1.285,2211.25,8.0
1.286,2215.5,8.0
1.287,2219.75,8.0
1.288,2224.0,8.0
1.289,2228.25,8.0
1.29,2232.5,8.0
1.291,2236.75,8.0
1.292,2241.0,8.0
1.293,2245.25,8.0
1.294,2249.5,8.0
1.295,2253.75,8.0
1.296,2258.0,8.0
1.297,2262.25,8.0
1.298,2266.5,8.0
1.299,2270.75,8.0
1.3,2275.0,8.0
1.301,2279.25,8.0
1.302,2283.5,8.0
1.303,2287.75,8.0
1.304,2292.0,8.0
1.305,2296.25,8.0
1.306,2300.5,8.0
1.307,2304.75,8.0
1.308,2309.0,8.0
1.309,2313.25,8.0
1.31,2317.5,8.0
1.311,2321.75,8.0
1.312,2326.0,8.0
1.313,2330.25,8.0
1.314,2334.5,8.0
1.315,2338.75,8.0
1.316,2343.0,8.0
1.317,2347.25,8.0
1.318,2351.5,8.0
1.319,2355.75,8.0
1.32,2360.0,8.0
1.321,2364.25,8.0
1.322,2368.5,8.0
1.323,2372.75,8.0
1.324,2377.0,8.0
1.325,2381.25,8.0
1.326,2385.5,8.0
1.327,2389.75,8.0
1.328,2394.0,8.0
1.329,2398.25,8.0
1.33,2402.5,8.0
1.331,2406.75,8.0
1.332,2411.0,8.0
1.333,2415.25,8.0
1.334,2419.5,8.0
1.335,2423.75,8.0
1.336,2428.0,8.0
1.337,2432.25,8.0
1.338,2436.5,8.0
1.339,2440.75,8.0
1.34,2445.0,8.0
1.341,2449.25,8.0
1.342,2453.5000000000005,8.0
1.343,2457.75,8.0
1.344,2462.0000000000005,8.0
1.345,2466.25,8.0
1.346,2470.5000000000005,8.0
1.347,2474.75,8.0
1.348,2479.0000000000005,8.0
1.349,2483.25,8.0
1.35,2487.5000000000005,8.0
1.351,2491.75,8.0
1.352,2496.0000000000005,8.0
1.353,2500.25,8.0
1.354,2504.5000000000005,8.0
1.355,2508.75,8.0
1.356,2513.0000000000005,8.0
1.357,2517.25,8.0
1.358,2521.5000000000005,8.0
1.359,2525.75,8.0
1.36,2530.0000000000005,8.0
1.361,2534.25,8.0
1.362,2538.5000000000005,8.0
1.363,2542.75,8.0
1.364,2547.0000000000005,8.0
1.365,2551.25,8.0
1.366,2555.5000000000005,8.0
1.367,2559.75,8.0
1.368,2564.0000000000005,8.0
1.369,2568.25,8.0
1.37,2572.5000000000005,8.0
1.371,2576.75,8.0
1.372,2581.0000000000005,8.0
1.373,2585.25,8.0
1.374,2589.5000000000005,8.0
1.375,2593.75,8.0
1.3760000000000001,2598.0000000000005,8.0
1.377,2602.25,8.0
1.3780000000000001,2606.5000000000005,8.0
1.379,2610.75,8.0
1.3800000000000001,2615.0000000000005,8.0
1.381,2619.25,8.0
1.3820000000000001,2623.5000000000005,8.0
1.383,2627.75,8.0
1.3840000000000001,2632.0000000000005,8.0
1.385,2636.25,8.0
1.3860000000000001,2640.5000000000005,8.0
1.387,2644.75,8.0
1.3880000000000001,2649.0000000000005,8.0
1.389,2653.25,8.0
1.3900000000000001,2657.5000000000005,8.0
1.391,2661.75,8.0
1.3920000000000001,2666.0000000000005,8.0
1.393,2670.25,8.0
1.3940000000000001,2674.5000000000005,8.0
1.395,2678.75,8.0
1.3960000000000001,2683.0000000000005,8.0
1.397,2687.25,8.0
1.3980000000000001,2691.5000000000005,8.0
1.399,2695.75,8.0
1.4000000000000001,2700.0000000000005,8.0
1.401,2704.25,8.0
1.4020000000000001,2708.500000000001,8.0
1.403,2712.75,8.0
1.4040000000000001,2717.000000000001,8.0
1.405,2721.25,8.0
1.4060000000000001,2725.500000000001,8.0
1.407,2729.75,8.0
1.408,2733.9999999999995,8.0
1.409,2738.25,8.0
1.41,2742.5,8.0
1.411,2746.75,8.0
1.412,2751.0,8.0
1.413,2755.25,8.0
1.414,2759.5,8.0
1.415,2763.75,8.0
1.416,2768.0,8.0
1.417,2772.25,8.0
1.418,2776.5,8.0
1.419,2780.75,8.0
1.42,2785.0,8.0
1.421,2789.25,8.0
1.422,2793.5,8.0
1.423,2797.75,8.0
1.424,2802.0,8.0
1.425,2806.25,8.0
1.426,2810.5,8.0
1.427,2814.75,8.0
1.428,2819.0,8.0
1.429,2823.25,8.0
1.43,2827.5,8.0
1.431,2831.75,8.0
1.432,2836.0,8.0
1.433,2840.25,8.0
1.434,2844.5,8.0
1.435,2848.75,8.0
1.436,2853.0,8.0
1.437,2857.25,8.0
1.438,2861.5,8.0
1.439,2865.75,8.0
1.44,2870.0,8.0
1.441,2874.25,8.0
1.442,2878.5,8.0
1.443,2882.75,8.0
1.444,2887.0,8.0
1.445,2891.25,8.0
1.446,2895.5,8.0
1.447,2899.75,8.0
1.448,2904.0,8.0
1.449,2908.25,8.0
1.45,2912.5,8.0
1.451,2916.75,8.0
1.452,2921.0,8.0
1.453,2925.25,8.0
1.454,2929.5,8.0
1.455,2933.75,8.0
1.456,2938.0,8.0
1.457,2942.25,8.0
1.458,2946.5,8.0
1.459,2950.75,8.0
1.46,2955.0,8.0
1.461,2959.25,8.0
1.462,2963.5,8.0
1.463,2967.75,8.0
1.464,2972.0,8.0
1.465,2976.25,8.0
1.466,2980.5,8.0
1.467,2984.7500000000005,8.0
1.468,2989.0,8.0
1.469,2993.2500000000005,8.0
1.47,2997.5,8.0
1.471,3001.7500000000005,8.0
1.472,3006.0,8.0
1.473,3010.2500000000005,8.0
1.474,3014.5,8.0
1.475,3018.7500000000005,8.0
1.476,3023.0,8.0
1.477,3027.2500000000005,8.0
1.478,3031.5,8.0
1.479,3035.7500000000005,8.0
1.48,3040.0,8.0
1.481,3044.2500000000005,8.0
1.482,3048.5,8.0
1.483,3052.7500000000005,8.0
1.484,3057.0,8.0
1.485,3061.2500000000005,8.0
1.486,3065.5,8.0
1.487,3069.7500000000005,8.0
1.488,3074.0,8.0
1.489,3078.2500000000005,8.0
1.49,3082.5,8.0
1.491,3086.7500000000005,8.0
1.492,3091.0,8.0
1.493,3095.2500000000005,8.0
1.494,3099.5,8.0
1.495,3103.7500000000005,8.0
1.496,3108.0,8.0
1.497,3112.2500000000005,8.0
1.498,3116.5,8.0
1.499,3120.7500000000005,8.0
1.5,3125.0,8.0
1.5010000000000001,3129.2500000000005,8.0
1.502,3133.5,8.0
1.5030000000000001,3137.7500000000005,8.0
1.504,3142.0,8.0
1.5050000000000001,3146.2500000000005,8.0
1.506,3150.5,8.0
1.5070000000000001,3154.7500000000005,8.0
1.508,3159.0,8.0
1.5090000000000001,3163.2500000000005,8.0
1.51,3167.5,8.0
1.5110000000000001,3171.7500000000005,8.0
1.512,3176.0,8.0
1.5130000000000001,3180.2500000000005,8.0
1.514,3184.5,8.0
1.5150000000000001,3188.7500000000005,8.0
1.516,3193.0,8.0
1.5170000000000001,3197.2500000000005,8.0
1.518,3201.5,8.0
1.5190000000000001,3205.7500000000005,8.0
1.52,3210.0,8.0
1.5210000000000001,3214.2500000000005,8.0
1.522,3218.5,8.0
1.5230000000000001,3222.7500000000005,8.0
1.524,3227.0,8.0
1.5250000000000001,3231.2500000000005,8.0
1.526,3235.5,8.0
1.5270000000000001,3239.7500000000005,8.0
1.528,3244.0,8.0
1.5290000000000001,3248.2500000000005,8.0
1.53,3252.5,8.0
1.5310000000000001,3256.7500000000005,8.0
1.532,3261.0,8.0
1.5330000000000001,3265.2500000000005,8.0
1.534,3269.5,8.0
1.5350000000000001,3273.7500000000005,8.0
1.536,3278.0,8.0
1.537,3282.2499999999995,8.0
1.538,3286.5,8.0
1.539,3290.7499999999995,8.0
1.54,3295.0,8.0
1.541,3299.2499999999995,8.0
1.542,3303.5,8.0
1.543,3307.7499999999995,8.0
1.544,3312.0,8.0
1.545,3316.2499999999995,8.0
1.546,3320.5,8.0
1.547,3324.7499999999995,8.0
1.548,3329.0,8.0
1.549,3333.2499999999995,8.0
1.55,3337.5,8.0
1.551,3341.7499999999995,8.0
1.552,3346.0,8.0
1.553,3350.2499999999995,8.0
1.554,3354.5,8.0
1.555,3358.7499999999995,8.0
1.556,3363.0,8.0
1.557,3367.2499999999995,8.0
1.558,3371.5,8.0
1.559,3375.7499999999995,8.0
1.56,3380.0,8.0
1.561,3384.2499999999995,8.0
1.562,3388.5000000000005,8.0
1.563,3392.7499999999995,8.0
1.564,3397.0000000000005,8.0
1.565,3401.25,8.0
1.566,3405.5000000000005,8.0
1.567,3409.75,8.0
1.568,3414.0000000000005,8.0
1.569,3418.25,8.0
1.57,3422.5000000000005,8.0
1.571,3426.75,8.0
1.572,3431.0000000000005,8.0
1.573,3435.25,8.0
1.574,3439.5000000000005,8.0
1.575,3443.75,8.0
1.576,3448.0000000000005,8.0
1.577,3452.25,8.0
1.578,3456.5000000000005,8.0
1.579,3460.75,8.0
1.58,3465.0000000000005,8.0
1.581,3469.25,8.0
1.582,3473.5000000000005,8.0
1.583,3477.75,8.0
1.584,3482.0000000000005,8.0
1.585,3486.25,8.0
1.586,3490.5000000000005,8.0
1.587,3494.75,8.0
1.588,3499.0000000000005,8.0
1.589,3503.25,8.0
1.59,3507.5000000000005,8.0
1.591,3511.75,8.0
1.592,3516.0000000000005,8.0
1.593,3520.25,8.0
1.594,3524.5000000000005,8.0
1.595,3528.75,8.0
1.596,3533.0000000000005,8.0
1.597,3537.25,8.0
1.598,3541.5000000000005,8.0
1.599,3545.75,8.0
1.6,3550.0000000000005,8.0
1.601,3554.25,8.0
1.602,3558.5000000000005,8.0
1.603,3562.75,8.0
1.604,3567.0000000000005,8.0
1.605,3571.25,8.0
1.606,3575.5000000000005,8.0
1.607,3579.75,8.0
1.608,3584.0000000000005,8.0
1.609,3588.25,8.0
1.61,3592.5000000000005,8.0
1.611,3596.75,8.0
1.612,3601.0000000000005,8.0
1.613,3605.25,8.0
1.614,3609.5000000000005,8.0
1.615,3613.75,8.0
1.616,3618.0000000000005,8.0
1.617,3622.25,8.0
1.618,3626.5000000000005,8.0
1.619,3630.75,8.0
1.62,3635.0000000000005,8.0
1.621,3639.25,8.0
1.622,3643.5000000000005,8.0
1.623,3647.75,8.0
1.624,3652.0000000000005,8.0
1.625,3656.25,8.0
1.6260000000000001,3660.5000000000005,8.0
1.627,3664.75,8.0
1.6280000000000001,3669.0000000000005,8.0
1.629,3673.25,8.0
1.6300000000000001,3677.5000000000005,8.0
1.631,3681.75,8.0
1.6320000000000001,3686.0000000000005,8.0
1.633,3690.25,8.0
1.6340000000000001,3694.5000000000005,8.0
1.635,3698.75,8.0
1.6360000000000001,3703.0000000000005,8.0
1.637,3707.25,8.0
1.6380000000000001,3711.5000000000005,8.0
1.639,3715.75,8.0
1.6400000000000001,3720.0000000000005,8.0
1.641,3724.25,8.0
1.6420000000000001,3728.5000000000005,8.0
1.643,3732.75,8.0
1.6440000000000001,3737.0000000000005,8.0
1.645,3741.25,8.0
1.6460000000000001,3745.5000000000005,8.0
1.647,3749.75,8.0
1.6480000000000001,3754.0000000000005,8.0
1.649,3758.25,8.0
1.6500000000000001,3762.5000000000005,8.0
1.651,3766.75,8.0
1.6520000000000001,3771.0000000000005,8.0
1.653,3775.25,8.0
1.6540000000000001,3779.5000000000005,8.0
1.655,3783.75,8.0
1.6560000000000001,3788.0000000000005,8.0
1.657,3792.25,8.0
1.6580000000000001,3796.5000000000005,8.0
1.659,3800.75,8.0
1.6600000000000001,3805.0000000000005,8.0
1.661,3809.25,8.0
1.6620000000000001,3813.5000000000005,8.0
1.663,3817.75,8.0
1.6640000000000001,3822.0000000000005,8.0
1.665,3826.25,8.0
1.666,3830.4999999999995,8.0
1.667,3834.75,8.0
1.668,3838.9999999999995,8.0
1.669,3843.25,8.0
1.67,3847.4999999999995,8.0
1.671,3851.75,8.0
1.672,3855.9999999999995,8.0
1.673,3860.25,8.0
1.674,3864.4999999999995,8.0
1.675,3868.75,8.0
1.676,3872.9999999999995,8.0
1.677,3877.25,8.0
1.678,3881.4999999999995,8.0
1.679,3885.75,8.0
1.68,3889.9999999999995,8.0
1.681,3894.25,8.0
1.682,3898.4999999999995,8.0
1.683,3902.75,8.0
1.684,3906.9999999999995,8.0
1.685,3911.25,8.0
1.686,3915.4999999999995,8.0
1.687,3919.7500000000005,8.0
1.688,3923.9999999999995,8.0
1.689,3928.2500000000005,8.0
1.69,3932.5,8.0
1.691,3936.7500000000005,8.0
1.692,3941.0,8.0
1.693,3945.2500000000005,8.0
1.694,3949.5,8.0
1.695,3953.7500000000005,8.0
1.696,3958.0,8.0
1.697,3962.2500000000005,8.0
1.698,3966.5,8.0
1.699,3970.7500000000005,8.0
1.7,3975.0,8.0
1.701,3979.2500000000005,8.0
1.702,3983.5,8.0
1.703,3987.7500000000005,8.0
1.704,3992.0,8.0
1.705,3996.2500000000005,8.0
1.706,4000.5,8.0
1.707,4004.7500000000005,8.0
1.708,4009.0,8.0
1.709,4013.2500000000005,8.0
1.71,4017.5,8.0
1.711,4021.7500000000005,8.0
1.712,4026.0,8.0
1.713,4030.2500000000005,8.0
1.714,4034.5,8.0
1.715,4038.7500000000005,8.0
1.716,4043.0,8.0
1.717,4047.2500000000005,8.0
1.718,4051.5,8.0
1.719,4055.7500000000005,8.0
1.72,4060.0,8.0
1.721,4064.2500000000005,8.0
1.722,4068.5,8.0
1.723,4072.7500000000005,8.0
1.724,4077.0,8.0
1.725,4081.2500000000005,8.0
1.726,4085.5,8.0
1.727,4089.7500000000005,8.0
1.728,4094.0,8.0
1.729,4098.25,8.0
1.73,4102.5,8.0
1.731,4106.75,8.0
1.732,4111.0,8.0
1.733,4115.25,8.0
1.734,4119.5,8.0
1.735,4123.75,8.0
1.736,4128.0,8.0
1.737,4132.25,8.0
1.738,4136.5,8.0
1.739,4140.75,8.0
1.74,4145.0,8.0
1.741,4149.25,8.0
1.742,4153.5,8.0
1.743,4157.75,8.0
1.744,4162.0,8.0
1.745,4166.25,8.0
1.746,4170.5,8.0
1.747,4174.75,8.0
1.748,4179.0,8.0
1.749,4183.25,8.0
1.75,4187.5,8.0
1.7510000000000001,4191.75,8.0
1.752,4196.0,8.0
1.7530000000000001,4200.25,8.0
1.754,4204.5,8.0
1.7550000000000001,4208.75,8.0
1.756,4213.0,8.0
1.7570000000000001,4217.25,8.0
1.758,4221.5,8.0
1.7590000000000001,4225.75,8.0
1.76,4230.0,8.0
1.7610000000000001,4234.25,8.0
1.762,4238.5,8.0
1.7630000000000001,4242.75,8.0
1.764,4247.0,8.0
1.7650000000000001,4251.25,8.0
1.766,4255.5,8.0
1.7670000000000001,4259.75,8.0
1.768,4264.0,8.0
1.7690000000000001,4268.25,8.0
1.77,4272.5,8.0
1.7710000000000001,4276.75,8.0
1.772,4281.0,8.0
1.7730000000000001,4285.25,8.0
1.774,4289.5,8.0
1.7750000000000001,4293.75,8.0
1.776,4298.0,8.0
1.7770000000000001,4302.25,8.0
1.778,4306.5,8.0
1.7790000000000001,4310.75,8.0
1.78,4315.0,8.0
1.7810000000000001,4319.25,8.0
1.782,4323.5,8.0
1.7830000000000001,4327.75,8.0
1.784,4332.0,8.0
1.7850000000000001,4336.25,8.0
1.786,4340.5,8.0
1.7870000000000001,4344.75,8.0
1.788,4349.0,8.0
1.7890000000000001,4353.25,8.0
1.79,4357.5,8.0
1.7910000000000001,4361.75,8.0
1.792,4366.0,8.0
1.793,4370.25,8.0
1.794,4374.5,8.0
1.795,4378.75,8.0
1.796,4383.0,8.0
1.797,4387.25,8.0
1.798,4391.5,8.0
1.799,4395.75,8.0
1.8,4400.0,8.0
1.801,4404.25,8.0
1.802,4408.5,8.0
1.803,4412.75,8.0
1.804,4417.0,8.0
1.805,4421.25,8.0
1.806,4425.5,8.0
1.807,4429.75,8.0
1.808,4434.0,8.0
1.809,4438.25,8.0
1.81,4442.5,8.0
1.811,4446.75,8.0
1.812,4451.0,8.0
1.813,4455.25,8.0
1.814,4459.5,8.0
1.815,4463.75,8.0
1.816,4468.0,8.0
1.817,4472.25,8.0
1.818,4476.5,8.0
1.819,4480.75,8.0
1.82,4485.0,8.0
1.821,4489.25,8.0
1.822,4493.5,8.0
1.823,4497.75,8.0
1.824,4502.0,8.0
1.825,4506.25,8.0
1.826,4510.5,8.0
1.827,4514.75,8.0
1.828,4519.0,8.0
1.829,4523.25,8.0
1.83,4527.5,8.0
1.831,4531.75,8.0
1.832,4536.0,8.0
1.833,4540.25,8.0
1.834,4544.5,8.0
1.835,4548.75,8.0
1.836,4553.0,8.0
1.837,4557.25,8.0
1.838,4561.5,8.0
1.839,4565.75,8.0
1.84,4570.0,8.0
1.841,4574.25,8.0
1.842,4578.5,8.0
1.843,4582.75,8.0
1.844,4587.0,8.0
1.845,4591.25,8.0
1.846,4595.5,8.0
1.847,4599.75,8.0
1.848,4604.0,8.0
1.849,4608.25,8.0
1.85,4612.5,8.0
1.851,4616.75,8.0
1.852,4621.0,8.0
1.853,4625.25,8.0
1.854,4629.5,8.0
1.855,4633.75,8.0
1.856,4638.0,8.0
1.857,4642.25,8.0
1.858,4646.5,8.0
1.859,4650.75,8.0
1.86,4655.0,8.0
1.861,4659.25,8.0
1.862,4663.5,8.0
1.863,4667.75,8.0
1.864,4672.0,8.0
1.865,4676.25,8.0
1.866,4680.5,8.0
1.867,4684.75,8.0
1.868,4689.0,8.0
1.869,4693.25,8.0
1.87,4697.5,8.0
1.871,4701.75,8.0
1.872,4706.0,8.0
1.873,4710.25,8.0
1.874,4714.5,8.0
1.875,4718.75,8.0
1.8760000000000001,4723.0,8.0
1.877,4727.25,8.0
1.8780000000000001,4731.5,8.0
1.879,4735.75,8.0
1.8800000000000001,4740.0,8.0
1.881,4744.25,8.0
1.8820000000000001,4748.5,8.0
1.883,4752.75,8.0
1.8840000000000001,4757.0,8.0
1.885,4761.25,8.0
1.8860000000000001,4765.5,8.0
1.887,4769.75,8.0
1.8880000000000001,4774.0,8.0
1.889,4778.25,8.0
1.8900000000000001,4782.5,8.0
1.891,4786.75,8.0
1.8920000000000001,4791.0,8.0
1.893,4795.25,8.0
1.8940000000000001,4799.5,8.0
1.895,4803.75,8.0
1.8960000000000001,4808.0,8.0
1.897,4812.25,8.0
1.8980000000000001,4816.5,8.0
1.899,4820.75,8.0
1.9000000000000001,4825.0,8.0
1.901,4829.25,8.0
1.9020000000000001,4833.5,8.0
1.903,4837.75,8.0
1.9040000000000001,4842.0,8.0
1.905,4846.25,8.0
1.9060000000000001,4850.5,8.0
1.907,4854.75,8.0
1.9080000000000001,4859.0,8.0
1.909,4863.25,8.0
1.9100000000000001,4867.5,8.0
1.911,4871.75,8.0
1.9120000000000001,4876.0,8.0
1.913,4880.25,8.0
1.9140000000000001,4884.5,8.0
1.915,4888.75,8.0
1.9160000000000001,4893.0,8.0
1.917,4897.25,8.0
1.9180000000000001,4901.5,8.0
1.919,4905.75,8.0
1.92,4910.0,8.0
1.921,4914.25,8.0
1.922,4918.5,8.0
1.923,4922.75,8.0
1.924,4927.0,8.0
1.925,4931.25,8.0
1.926,4935.5,8.0
1.927,4939.75,8.0
1.928,4944.0,8.0
1.929,4948.25,8.0
