time_s,T_ring_bulk_C,T_steel_bulk_C,T_surface_peak_C,mu_effective,Q_fric_W,wear_rate_m_per_s,wear_depth_m,tau_fric_Nm,phi_rel_dot_rad_per_s
82.5,103.26464377949006,104.4648718170786,239.0034082158896,0.22493322470017488,145.49906969771567,4.6616695242979414e-11,2.355069757244362e-09,42.51237946833305,3.4225106079064838
83.0,103.28554670099209,104.44951193271521,276.5674904171302,0.2871461703973871,90.71204185939884,3.030851992374748e-11,2.3702240172062358e-09,54.27062620510616,1.6714758646153969
83.5,103.18099919965347,104.42101128954947,150.44876432890487,0.2585229563077061,16.448794746276636,3.071613694565985e-12,2.371759824053519e-09,48.860838742156446,0.3366457713318959
84.0,103.2313167084098,104.40494073058493,323.106656249252,0.36435626447845515,92.65936000011925,3.5420411544444576e-11,2.389470029825741e-09,68.86333398642802,1.3455543703181883
84.5,103.36075885188721,104.39975921368077,240.11821789459236,0.22662130742092454,140.4206000146003,4.5028071553471016e-11,2.4119840656024766e-09,42.831427102554734,3.2784478480808015
85.0,103.39798876741148,104.38981140262663,277.17132612618184,0.28796046067837916,96.13155928592326,3.21792472247e-11,2.4280736892148265e-09,54.424527068213656,1.7663278757651963
85.5,103.29316317478437,104.36538177141885,141.39430986616668,0.2602334637130079,13.258886681242378,2.4119671085806396e-12,2.4292796727691166e-09,49.18412464175848,0.2695765509260537
86.0,103.33895882862369,104.3526788163177,330.7582380610805,0.3768573557387456,86.39283555892759,3.4027098889965575e-11,2.4462932222140996e-09,71.22604023462293,1.2129389093419247
86.5,103.47183218199987,104.35134273046404,238.88054857086448,0.2243863008207196,137.7931468969823,4.421479605638639e-11,2.468400620242293e-09,42.409010855115994,3.249147860763173
87.0,103.48515729687719,104.3421778004716,279.52288181567735,0.2917127852850601,77.46301782033837,2.6069924515496148e-11,2.481435582500041e-09,55.133716418876354,1.4050026526747441
87.5,103.3921157604208,104.32127185635025,139.38711807227773,0.2590733385741396,12.5259657041218,2.279046029433258e-12,2.4825751055147577e-09,48.964860990512385,0.25581540416399584
88.0,103.47647592280694,104.31543687035577,330.806078926635,0.376708752917966,102.06123019034953,4.0230281860875944e-11,2.5026902464451957e-09,71.19795430149557,1.4334854307493166
88.5,103.61847196531737,104.3192334992079,237.2057890905047,0.22136805314809244,139.81098418676245,4.4909160030110237e-11,2.525144826460251e-09,41.838562044989466,3.3416775661750076
89.0,103.6590040862473,104.31739933026599,277.6722019768847,0.28835793448135033,90.46630240403034,3.035923975124688e-11,2.5403244463358744e-09,54.499649616975205,1.6599428260517197
89.5,103.56916907045918,104.30214058655706,143.33754254399804,0.2567085058210457,13.83906793288817,3.0953495155088734e-12,2.5418721210936287e-09,40.169605249273616,0.3445159056707041
90.0,103.68124539221319,104.30456827189853,326.15374573451055,0.3686600295566316,117.472905237724,4.5516445827438465e-11,2.564630344007348e-09,69.67674558620337,1.6859700356180918
90.5,103.82241471982105,104.31443661935265,238.24523641732486,0.22275257096423134,140.92543799951977,4.5335976280017645e-11,2.587298332147357e-09,42.10023591223972,3.3473788197597436
91.0,103.8805931222048,104.32042198279265,276.9450206851819,0.2867857235496642,101.75475344624219,3.414092117391659e-11,2.6043687927343154e-09,54.20250175088653,1.877307322711869
91.5,103.80144226982344,104.31272811627984,168.12749501974434,0.257908347176935,22.384938988088983,4.358352510871448e-12,2.606547968989751e-09,48.74467761644071,0.4592283728744765
92.0,103.87945713076118,104.31797064286457,314.128688540575,0.3484048039489959,100.60154639634644,3.7358087122870444e-11,2.6252270125511865e-09,65.84850794636023,1.5277726031134344
92.5,104.02012344620591,104.33263938083995,244.87847490286947,0.23341691189434208,139.76043851396392,4.509214274760326e-11,2.647773083924988e-09,44.11579634803065,3.1680361703411233
93.0,104.05941954657953,104.34118460018382,276.4408219862222,0.2856538800104898,89.56857235547052,3.005319143737452e-11,2.662799679643675e-09,53.98858332198257,1.6590280174845933
93.5,103.96341738273938,104.33529153913189,130.60624820702918,0.2624965199924164,9.271486699025484,1.6343068460997573e-12,2.663616833066725e-09,49.6118422785667,0.18688051628816352
94.0,104.0335087165013,104.34247198694413,338.663858527555,0.3888068483212007,90.87351941187562,3.707880337615058e-11,2.6821562347548006e-09,73.48449433270693,1.2366352961542946
94.5,104.17281216942362,104.3593779414839,235.9472660044893,0.21836395046982846,133.01462821516782,4.290956372068194e-11,2.7036110166151417e-09,41.270786638797574,3.2229729319024973
95.0,104.21379552604752,104.37037587903991,280.5221927925195,0.2921613181284602,84.46998201738742,2.860678556210236e-11,2.717914409396193e-09,55.218489126278975,1.5297409138488616
95.5,104.12746356089603,104.36783760260434,130.06066078298272,0.2570018418555845,9.024540023298773,1.679456084044042e-12,2.7187541374382152e-09,46.93861769125141,0.192262586057808
96.0,104.21244402207903,104.37931609160735,336.22091047605454,0.3844621154017284,94.68320528847737,3.827127255757835e-11,2.7378897737170043e-09,72.66333981092666,1.3030395455926937
96.5,104.37246535767015,104.40174440453139,235.70959238017696,0.21763925453933905,141.74771216183277,4.579792921783027e-11,2.7607887383259193e-09,41.133819107935075,3.4460138940633493
97.0,104.42936898878881,104.41854436015811,279.3928970854831,0.28993273029348204,92.502487703544,3.1290789759905463e-11,2.776434133205872e-09,54.797286025468104,1.6880852029889157
97.5,104.3487249334514,104.42125102448782,140.7948293233008,0.2563116967131749,12.682945528960726,2.5826293375382465e-12,2.777725447874641e-09,43.882372899699334,0.2890214154542136
98.0,104.43434348702584,104.43753133708046,329.4446422500337,0.3728654250070733,95.9487992065189,3.777849110377985e-11,2.796614693426531e-09,70.47156532633686,1.3615250173911009
98.5,104.59743323591557,104.46492830983036,238.47066018057308,0.22184183540133365,144.4852067501123,4.675058431663429e-11,2.8199899855848483e-09,41.92810689085206,3.4460226674731245
99.0,104.64527767334928,104.4853663486786,278.5627743395405,0.28819934761700233,88.51641478996861,2.9928145857659364e-11,2.834954058513678e-09,54.46967669961344,1.6250585675056302
99.5,104.56230201524446,104.49194880837574,138.35751204978175,0.25796305482815224,11.760456026329086,2.144266550418294e-12,2.8360261917888872e-09,48.75501736252077,0.24121529767661717
100.0,104.64333995194347,104.51166401084386,332.4833282179852,0.37755451428426273,93.59517770833762,3.733129913801264e-11,2.8546918413578936e-09,71.35780319972565,1.3116319941404455
100.5,104.80101433158353,104.54212677809205,238.58256087445983,0.22168991145757244,141.3362705191102,4.580128251664634e-11,2.877592482616217e-09,41.899393265481194,3.3732295268234838
101.0,104.85205097678059,104.56628559135405,280.4532657562394,0.2909894433297184,90.02239636426877,3.059347832252993e-11,2.892889221777482e-09,54.997004789316776,1.6368599837232538
101.5,104.751393239155,104.57436865122018,109.55085673746892,0.2594687635119189,1.6701739496280463,3.4660018444444335e-13,2.893062521869704e-09,40.36185967280716,0.04138000486516944
102.0,104.80794918183467,104.59402406920212,329.0721790714744,0.41029568065364136,78.04211340010318,2.7838084609658775e-11,2.9069815641745334e-09,77.54588364353822,1.0063991759878064
102.5,104.95657004710102,104.62507065606268,240.78082435115974,0.22507489028621153,132.65561197653344,4.304318314587383e-11,2.9285031557474702e-09,42.53915426409398,3.1184355747407055
103.0,105.01730430552497,104.65153531785685,279.42865375563105,0.28901771295040113,91.77145185534928,3.1150473931069805e-11,2.9440783927130053e-09,54.62434774762581,1.6800466392633133
103.5,104.93857071612479,104.66374833185948,139.286640837781,0.25859204502439986,11.952846804094028,2.17835045117906e-12,2.945167567938595e-09,48.87389650961157,0.2445650471462486
104.0,105.0209697153033,104.68894769462632,332.449470766117,0.37687263724914716,93.21630936494577,3.723687907410749e-11,2.9637860074756486e-09,71.22892844008881,1.3086861111963901
104.5,105.16859078098912,104.72367983910038,238.47439725186376,0.22090156076822645,135.16012799547988,4.392067802673968e-11,2.9857463464890183e-09,41.750394985194795,3.2373377076650254
105.0,105.22528049681995,104.7534071071324,279.54977386180724,0.288873783400197,92.72178881279956,3.151850666758991e-11,3.001505599822813e-09,54.597145062637225,1.6982900608891431
105.5,105.14906817460457,104.76939839396513,153.01799793143698,0.2572683237155608,16.657995108103812,3.1434877384892954e-12,3.003077343692058e-09,48.62371318224099,0.34258994260002074
106.0,105.24944781088637,104.80016906044881,324.265842689925,0.36293290400054984,107.52724942282963,4.166281645456665e-11,3.0239087519193413e-09,68.59431885610391,1.5675824356299624
106.5,105.39443637644821,104.83893858151525,241.9161577103426,0.22623066556377788,139.63423211538458,4.546087024210208e-11,3.0466391870403925e-09,42.75759579155402,3.2657175767344424
107.0,105.44286817491252,104.87191251572513,278.45424121597387,0.28669780669887385,93.99185485581185,3.1918867604927034e-11,3.062598620842856e-09,54.18588546608716,1.734618785820852
107.5,105.34738331960415,104.88953106772733,137.12442688844973,0.2591292379237766,11.058150641946991,2.001890085618661e-12,3.0635995658856653e-09,48.97542596759378,0.22578977974104777
108.0,105.41493335312947,104.91957378449145,334.87825256129156,0.38024454218515613,92.53138929181006,3.739084325323601e-11,3.082294987512283e-09,71.8662184729945,1.2875505523722666
108.5,105.55817625274317,104.95965328905379,238.87653790141053,0.22092236600127324,139.93802846514032,4.5605729068738755e-11,3.1050978520466526e-09,41.75432717424064,3.351461703147065
109.0,105.5733349145859,104.9904451646799,281.57924416071853,0.29166006407527495,76.37400847877277,2.6124424068610803e-11,3.1181600640809578e-09,55.12375211022697,1.3855009057811087
109.5,105.4675937943509,105.00707010670745,117.33491635468705,0.25927947137435103,4.129730958276827,7.170693672037911e-13,3.1185185987645595e-09,49.003820089752345,0.084273653578702
110.0,105.5118110842846,105.03436229120065,328.7636640474527,0.40174358261600296,77.68981452953328,2.8229608550273526e-11,3.1326334030396964e-09,75.92953711442455,1.0231830389332681
110.5,105.64493353795824,105.0722945987287,241.48092759555885,0.22509434427661973,131.20858913548292,4.279365343395486e-11,3.1540302297566738e-09,42.542831068281124,3.0841527430295717
111.0,105.68925552027282,105.10503128467525,279.7915312867765,0.2885055457694834,90.29587194335684,3.079109402535842e-11,3.169425776769353e-09,54.52754815043236,1.6559679465917976
111.5,105.5845993285758,105.12194114110615,121.20831758913927,0.2586445407139937,5.436925865628137,1.0535550906999573e-12,3.1699525543147033e-09,44.25936389982715,0.12284238603007509
112.0,105.66531345351719,105.1536151635329,344.27305889175386,0.3953978057978309,100.42083397643161,4.226109726082386e-11,3.1910831029451152e-09,74.73018529579004,1.3437787365166465
112.5,105.79344676947369,105.19303466136479,234.97054913315213,0.21405986943177963,134.13417574702638,4.382100208597796e-11,3.212993603988104e-09,40.45731532260635,3.3154492500909023
113.0,105.83040231494851,105.22683674936494,282.6854362349549,0.29306715181369625,91.92924718519473,3.1566403343140366e-11,3.2287768056596743e-09,55.38969169278859,1.6596815106873646
113.5,105.71661465921112,105.24436259872938,122.70621483885502,0.2564820521814358,5.912241575460605,1.0739082513536534e-12,3.2293137597853513e-09,47.3621599881082,0.12483048866320844
114.0,105.76729308173061,105.2740208259893,343.98936617057916,0.39475870667544116,88.45295752615084,3.719450745013024e-11,3.2479110135104163e-09,74.60939556165839,1.185547166818312
114.5,105.87958186922027,105.31178980325349,235.72763220683322,0.21517169988058157,128.08944394012644,4.186523528166269e-11,3.2688436311512475e-09,40.66745127742992,3.1496796557598628
115.0,105.90376630456767,105.34373667078063,283.5245388406298,0.29433606019739944,86.83609414739573,2.9884856191444306e-11,3.2837860592469696e-09,55.62951537730849,1.560971609377286
115.5,105.78148756228016,105.35949040463147,113.87189652018279,0.2577491409718071,2.8153959891711464,4.883120818327362e-13,3.284030215287886e-09,48.71458764367154,0.057793694360397434
116.0,105.84696599747072,105.38976216357752,350.127922273138,0.40479890513276073,98.85765308080504,4.273346995825489e-11,3.305396950267013e-09,76.50699307009178,1.2921387851465647
116.5,105.96296058790318,105.42773468117535,233.23351378822537,0.21090051953535358,134.3121162438536,4.39650448693802e-11,3.327379472701703e-09,39.86019819218182,3.3695797395758453
117.0,105.96810621354342,105.45767439935824,283.55521502229135,0.2942802759063633,80.93653177174457,2.7866489174673202e-11,3.3413127172890397e-09,55.61897214630266,1.4551964671127948
117.5,105.85375820262993,105.47371824183114,138.6876962614752,0.2547519146099551,11.425941259653113,2.1110176937328236e-12,3.342368226135906e-09,48.148111861281514,0.2373081896248008
118.0,105.8986632152128,105.50162723799423,332.83723909167793,0.3760607803725534,92.43015685755675,3.7123114704929e-11,3.3609297834883705e-09,71.0754874904126,1.3004505508319544
118.5,106.00918290708533,105.5381600382917,238.58720156438494,0.21969554080418266,135.3387248183208,4.42573929973791e-11,3.38305847998706e-09,41.52245721199052,3.259410302414347
119.0,106.01748102853755,105.56754564367249,279.4028713241884,0.28731759211918195,87.19534417422265,2.9766325868272014e-11,3.397941642921196e-09,54.30302491052539,1.605717993019609
119.5,105.91163271269613,105.58392990598544,168.72323900248054,0.25586150804788166,21.857924035956316,4.2956010125926795e-12,3.4000894434274923e-09,48.357825021049635,0.45200386962072425
120.0,105.97474187320839,105.61377096549784,314.8408739041964,0.34611286468866875,110.06402619221531,4.138254423831921e-11,3.420780715546652e-09,65.41533142615839,1.6825417496578292
